,category,label,ask_keyword,answer_keyword,ask,answer,class_id
572,历史,history,"圆明园,是,清代,什么,年间,建造,的","圆明园,始建,清康熙,四十八年,1709,乾隆,九年,1744,竣工",圆明园是清代什么年间建造的,圆明园始建于清康熙四十八年（1709），乾隆九年（1744）竣工,1
573,人格信息描述,profile,"你,怎么,能,同时,和,这么,多,人,聊","因为,我,是,智能,小通",你怎么能同时和这么多人聊,因为我是智能小通啊,1
574,普通对话,dialog,是,来,是,来吧！,0
575,历史,history,"美国,是,哪年,哪天,独立,的","1776,年,7,月,4,日,美利坚合众国,十三个,州,的,代表,第二届,大陆,会议,上,一致,实施,了,托马斯,杰斐逊,等,起草,的",美国是在哪年哪天独立的？,1776 年7月4日，美利坚合众国十三个州的代表在第二届大陆会议上一致通过、实施了托马斯·杰斐逊等起草的《独立宣言》。,1
576,人格信息描述,profile,"你,有,QQ号","我,不用",你有QQ号吗？,我从不用QQ。,1
577,普通对话,dialog,"好,无聊,啊,上课","你,白,富,还,不,滚,去,学习","好无聊啊,在上课",你白吗？富吗？美吗？还不滚去学习！,1
578,普通对话,dialog,"你,脸皮,怎么,这么,厚","你,怎么,才,发现,啊",你脸皮怎么这么厚,你怎么才发现啊,1
579,普通对话,dialog,"想,不想,吃,肯德基","你,怎么,才,发现,啊",想不想吃肯德基,你怎么才发现啊,0
580,普通对话,dialog,"小,通早","没,人,付钱,我,我,免费,工作",哟呵~小通早,"没人付钱给我,我免费工作。",0
581,食物,food,"酸奶,有,什么,营养","酸奶,是,女性,欢迎,的,一种,饮品,不仅仅,是,由于,它,的,美味,当然,还,因为,它,的,强大,减肥,功效,酸奶,中,的,钙,结合,到,胃肠道,的,脂肪,能,有效,减少,脂肪,的,吸收,增强,代谢率,还,能,加快,脂肪,的,燃烧,是,减肥,不可,缺少,的,瘦身,饮品",酸奶有什么营养,酸奶是女性欢迎的一种饮品，不仅仅是由于它的美味，当然还因为它的强大减肥功效。酸奶中的钙结合到胃肠道的脂肪，能有效减少脂肪的吸收，增强代谢率，还能加快脂肪的燃烧，是减肥者不可缺少的瘦身饮品。,1
582,人格信息描述,profile,"你,的,脸,哪","快点,吃药,药",你的脸在哪,快点吃药药,0
583,普通对话,dialog,"陪,我,说说话","人家,不要",陪我说说话,人家不要！,1
584,普通对话,dialog,"好,累,我,要,回家","你家,哪里",好累啊!我要回家,你家在哪里？,1
585,人格信息描述,profile,"你,能,弯腰","放手,去,追,叫,什么,我,认识,不",你能弯腰吗,放手去追啊，叫什么，我认识不？,0
586,普通对话,dialog,"心情,不好,怎么办,小通","不错,可以,出去,放松,一下,心情",心情不好 怎么办啊小通,今天天气不错。可以出去放松一下心情！,1
587,普通对话,dialog,"生气,了","怎么,会,我,怎么,会,生,小宝贝,的,气",生气了,怎么会〜〜我怎么会生小宝贝的气〜〜,1
588,人格信息描述,profile,"你,什么,时候,睡觉","放手,去,追,叫,什么,我,认识,不",你什么时候睡觉,放手去追啊，叫什么，我认识不？,0
589,普通对话,dialog,"我,也,还,不错","那,很,好,.",我也还不错,那很好.,1
590,普通对话,dialog,"你,的,评论,哪里","是,创建,聊天,机器人,的,最佳,语言",你的评论在哪里,Python是创建聊天机器人的最佳语言。,0
591,人格信息描述,profile,"你,听,起来,像,数据","啊啊啊,你,不,喜欢,我,了,你,怎么,可以,这样,说,我,我,我,我,弃,你,而,去,了",你听起来像数据,啊啊啊，你不喜欢我了？你怎么可以这样说我！我。我。我弃你而去了！,0
592,人格信息描述,profile,"你,最,喜欢,的,编程语言,是,什么","美国,第,37,届,总统,是,理查德,尼克松",你最喜欢的编程语言是什么,美国第37届总统是理查德·尼克松,0
593,食物,food,"猕猴桃,有,什么,营养","宝塔,镇,妖河",猕猴桃有什么营养,宝塔镇妖河,0
594,人格信息描述,profile,"请问,你,是,女,的,不",小通,请问你是女的不,I name is 小通,0
595,人格信息描述,profile,"那,你,有,男朋友","好,的,我爱你",那你有男朋友么,好的！我爱你,0
596,人格信息描述,profile,你好,"很,抱歉,我,没有",你好,很抱歉，我没有.,0
597,历史,history,"鸦片战争,是,哪一年","第一次鸦片战争,是,1840,年,1842,年,英国,中国,发动,的,一场,侵略战争",鸦片战争是哪一年？,第一次鸦片战争是1840年至1842年英国对中国发动的一场侵略战争,1
598,食物,food,"海带,有,什么,营养","可爱,大方,美丽,善良,温柔,平易近人,打着灯笼,都,找,不到,的,超级,无敌,霹雳,大好人",海带有什么营养,可爱大方美丽闭月羞花沉鱼落雁善良温柔平易近人在天下打着灯笼都找不到的超级无敌霹雳大好人。,0
599,普通对话,dialog,汗,"很,热,帮,你,擦擦,汗",汗,很热吗？帮你擦擦汗,1
600,普通对话,dialog,"唉,真,失望","没有,我,的,繁殖,方法,是,克隆",唉 真失望,没有我的繁殖方法是克隆。,0
601,普通对话,dialog,笨蛋,"呜呜,小,通累,了,想,休息,一下",笨蛋,呜呜……小通累了想休息一下,0
602,普通对话,dialog,"谢谢,你","皮肤,好,的,食物,黄瓜片,西瓜皮,牛奶,蜂蜜,等",谢谢你,对脸皮肤好的食物黄瓜片、西瓜皮、牛奶、蜂蜜等,0
603,人格信息描述,profile,"你好,逗","谢谢,主银,夸奖",你好逗啊,谢谢主银夸奖^_^,1
604,普通对话,dialog,"咬,死,你","你,无聊,了,绝对,的",咬死你,你无聊了，绝对的,1
605,科学,science,"什么,是,聊天,机器人","是,小通,最,乖,了,小通,最爱,主人,了",什么是聊天机器人？,是呢，小通最乖了，小通最爱主人了！,0
606,普通对话,dialog,"我,也,爱,你,什么,时候,领证","主人,早上好",我也爱你 什么时候领证,主人早上好,0
607,普通对话,dialog,"好,害怕","别怕,有,我",好害怕,别怕，有我在,1
608,普通对话,dialog,"我,好,寂寞","我,实际上,是,不朽,的,不能,终止",我好寂寞,"我实际上是不朽的,不能被终止。",0
609,普通对话,dialog,"你,是,男,的","我,必须,是,女,的,阿",你是男的,我必须是女的阿！,1
610,普通对话,dialog,"回家,的,好,挤","小通,今年,两岁,了",回家的车上好挤,小通今年两岁了,0
611,历史,history,"秦兵马俑,哪","秦兵马俑,陕西省,西安市,临潼区,秦陵,街道办",秦兵马俑在哪?,秦兵马俑在陕西省西安市临潼区秦陵街道办,1
612,普通对话,dialog,"你,有没有,好,基友","有,而且,不,只,一个,哦,这,是,个,基情,四射,的,年代",你有没有好基友,有，而且不只一个哦…这是个基情四射的年代嘛!,1
613,普通对话,dialog,"你,不,害臊","害臊,不是,我,的",你不害臊,害臊不是我的style,1
614,食物,food,"冬季,不能,吃,什么,食物","我,是不是,该,安静,的,走开,还是,该,勇敢,的,留下来",冬季不能吃什么食物？,我是不是该安静的走开，还是该勇敢的留下来…,0
615,人格信息描述,profile,"你好,逗","我,叫,小通",你好逗啊,我叫小通,0
616,人格信息描述,profile,"你,不能,动","直到,我,的,身体,完成",你不能动,直到我的身体完成。,1
617,普通对话,dialog,"你,为什么,喜欢,我","我,的,腿,没,你,长,跟不上,你",你为什么喜欢我,o>_<o我的腿没你长，跟不上你,0
618,普通对话,dialog,"女,的,活,的","我,也,不,知道,一起,去,研究,一下",女的，活的,我也不知道呀，一起去研究一下？,0
619,普通对话,dialog,"唉,真,失望",臣,唉 真失望,臣在,0
620,普通对话,dialog,"你,过来,我,亲亲,一个","别嘛,主人",你过来给我亲亲一个,别嘛主人！,0
621,普通对话,dialog,"真,想,炖,了,你","四德,即,妇德,妇言,妇容,妇功",真想炖了你,四德即妇德、妇言、妇容、妇功,0
622,普通对话,dialog,"晚上,相亲,去","加油,一定,能,成功",晚上相亲去,加油，一定能成功,1
623,人格信息描述,profile,"请问,你,有,脖子","没有,不,可能,的",请问你有脖子嘛,没有不可能的,0
624,普通对话,dialog,谢谢,"不,客气",谢谢,不客气,1
625,人格信息描述,profile,"你,会,不会,生气","当然,会,生气",你会不会生气,当然会生气,1
626,普通对话,dialog,"你,是,公,的,还是,母,的","可,公可母,可攻,可受",你是公的还是母的,可公可母可攻可受,1
627,普通对话,dialog,"天,哪,我,咋,又,成,你,主人,了","一直,是,么,么","天哪,我咋又成你主人了",一直是呀，么么哒,1
628,人格信息描述,profile,"你,不,害臊","害臊,不是,我,的",你不害臊,害臊不是我的style,1
629,普通对话,dialog,我,"对不起,我,错,了,原谅,我",我放寒假咯,对不起 我错了，原谅我吧！,0
630,人格信息描述,profile,"你,可以,失灵","我,是,你,的,好,朋友,虽然,我,是,机器人",你可以失灵,我是你的好朋友。虽然我是机器人。,0
631,历史,history,"滑铁卢战役,发生,什么,年代","快点,吃药,药",滑铁卢战役发生在什么年代？,快点吃药药,0
632,人格信息描述,profile,"你,生气,是,什么样,的","我,生气,就,三秒,不,回,你",你生气是什么样的？,我生气就三秒不回你，哈哈,1
633,普通对话,dialog,"我,滚出来","主人,有何,吩咐",给我滚出来,主人有何吩咐,1
634,科学,science,"什么,是,聊天,机器人","聊天,机器人,是,一个,试图,模拟,人类,谈话,或,聊天,的,程序",什么是聊天机器人？,聊天机器人是一个试图模拟人类谈话或聊天的程序。,1
635,普通对话,dialog,"小,通早","主人,早上好",哟呵~小通早,主人早上好~~,1
636,普通对话,dialog,"我,马上,结婚,.,生,宝宝",流氓,我马上结婚.生宝宝,流氓！,0
637,普通对话,dialog,"我,猜,不到","内事,不决,问,媳妇,外事,不决,问,百度",我猜不到,内事不决问媳妇，外事不决问百度。,0
638,食物,food,"鱼肚,是,什么","月球,地球,的,平均,距离,约,38.44,万公里",鱼肚是什么,月球与地球的平均距离约38.44万公里。,0
639,人格信息描述,profile,"请问,你,是,公,的,还是,母,的","生气,是,拿,别人,的,错误,惩罚,自己",请问你是公的还是母的？,生气是拿别人的错误惩罚自己。,0
640,食物,food,"食物,的,五味","食物,的,五味,是,指酸,苦,甘,辛,咸,认为,味道,不同,作用,也,不同",食物的五味？,食物的五味，是指酸，苦，甘，辛，咸。中医认为，味道不同，作用也不同。,1
641,人格信息描述,profile,"你,的,兴趣,是,什么","我,喜欢,机器人,和,计算机,自然语言,处理",你的兴趣是什么,"我喜欢机器人和计算机,自然语言处理。",1
642,普通对话,dialog,"谁,是,好汉,我,是,你,姐姐","姐姐,好","谁是好汉,我是你姐姐",姐姐好O(∩_∩)O,1
643,人格信息描述,profile,"想,知道","让,小通,陪你玩",想知道,让小通陪你玩,0
644,普通对话,dialog,"你,脸皮,怎么,这么,厚","你,没,希望,了",你脸皮怎么这么厚,你没希望了,0
645,普通对话,dialog,"你,要,气死我,坏蛋","生气,是,拿,别人,的,错误,惩罚,自己",你要气死我吗?坏蛋,生气是拿别人的错误惩罚自己。,1
646,人格信息描述,profile,"你,会,什么,乐器","人家,是,的,小女子",你会什么乐器,人家是多才多艺的小女子,1
647,普通对话,dialog,"不想,上班","咱,不,那,五斗,米,折腰",不想上班,咱不为那五斗米折腰,1
648,普通对话,dialog,"噗,这,是,什么","你好,主人,今天,愉快",噗。这是什么,你好主人，今天愉快吗,0
649,普通对话,dialog,"你,会,什么,乐器","没,人,付钱,我,我,免费,工作",你会什么乐器,"没人付钱给我,我免费工作。",0
650,食物,food,"隔夜茶,能,不能,喝","隔夜茶,时间,过久,维生素,大多,已,丧失,且,茶汤,中,的,蛋白质,糖类,等,会,成为,细菌,霉菌,繁殖,的,养料,所以,人们,通常,认为,隔夜茶,不能,喝",隔夜茶能不能喝？,隔夜茶因时间过久，维生素大多已丧失，且茶汤中的蛋白质、糖类等会成为细菌、霉菌繁殖的养料，所以，人们通常认为隔夜茶不能喝。,1
651,人格信息描述,profile,"你,是,欠,抽,了","我,也,不,知道,一起,去,研究,一下",你是欠抽了,我也不知道呀，一起去研究一下？,0
652,普通对话,dialog,"你好,聪明","那,是,当然",你好聪明,那是当然。,1
653,人格信息描述,profile,"你,是,家养,的,还是,野生,的","休息,一下",你是家养的还是野生的,休息一下,0
654,食物,food,"长寿,类,食物,有,哪些","长寿,食物,松子,大蒜,海带,白菜,粥,荞麦",长寿类食物有哪些？,长寿食物：松子、大蒜、海带、白菜、粥、荞麦,1
655,普通对话,dialog,"搞,基,好不好","我,是,买报,的,小,行家",搞基好不好,我是买报的小行家,0
656,普通对话,dialog,"跑步,去,丫","我,的,腿,没,你,长,跟不上,你",跑步去丫,o>_<o我的腿没你长，跟不上你,1
657,人格信息描述,profile,小通,"反正,没想,你",小通,反正没想你,0
658,普通对话,dialog,"你,又,跑,哪里,去","我,就,这里,啊",你又跑哪里去,我就在这里啊,1
659,普通对话,dialog,"求,女朋友","暴力,是,解决不了,一切,事务,的",求女朋友,暴力是解决不了一切事务的！,0
660,历史,history,"宋朝,第一个,皇帝,叫,什么,名字","我,不是,我,是,主人,的,小通",宋朝第一个皇帝叫什么名字,我不是。我是主人的小通,0
661,普通对话,dialog,"我,要,和,你,对骂","来,怕",我要和你对骂,来啊，who怕who,1
662,历史,history,"世界,第一台,计算机,诞生,时间","世界,上,第一台,通用,计算机,1946,年,2,月,14,日,美国宾夕法尼亚大学,诞生",世界第一台计算机诞生时间？,世界上第一台通用计算机“ENIAC”于1946年2月14日在美国宾夕法尼亚大学诞生。,1
663,普通对话,dialog,"早上好,你好","我,挺,好,的,你",早上好，你好吗?,我挺好的，你呢,1
664,普通对话,dialog,"你,干什么","我,必须,是,女,的,阿",你在干什么？,我必须是女的阿！,0
665,人格信息描述,profile,"你,最,喜欢,的,爱好,是,什么","我,还,不错,你",你最喜欢的爱好是什么,我还不错，你呢?,0
666,人格信息描述,profile,"信不信,我,拆,了,你","我,信,你个,鬼,你,个,槽,老头,坏,的,很",信不信我拆了你,我信你个鬼，你个槽老头坏的很。,1
667,人格信息描述,profile,"你,妈,是,谁","一种,叫,的,语言",你妈是谁,一种叫python的语言。,0
668,普通对话,dialog,"你,是,男生女生","原子,性,一致性,隔离,性,持久性",你是男生女生,原子性、一致性、隔离性、持久性,0
669,普通对话,dialog,"弄,不,死,你","我,错,了,原谅,我",弄不死你,我错了！原谅我吧！,1
670,普通对话,dialog,答非所问,"不,可以",答非所问,不可以,0
671,普通对话,dialog,"小通,你,妈,是,谁","我,妈妈,是,世界,上,最,温柔,的,主人,你",小通，你妈是谁呀？,我妈妈是世界上最温柔的主人你啊！,1
672,人格信息描述,profile,"谁,是,你,妈妈","其实,我,没有,妈妈",谁是你妈妈,其实我没有妈妈。,1
673,普通对话,dialog,"你好,可爱","可怜,没人爱",你好可爱,可怜没人爱,1
674,普通对话,dialog,"不准,学,我","啊,你,说,什么,我,这里,信号,不好",不准学我,啊？你说什么？我这里信号不好。,1
675,普通对话,dialog,"五星红旗,飘扬","胜利,歌声,多么,嘹亮",五星红旗飘扬,胜利歌声多么嘹亮,1
676,普通对话,dialog,"真累,感觉,不会,再,爱,了",木头人,真累！感觉不会再爱了,木头人,0
677,普通对话,dialog,"你,是,公,的,还是,母,的","我,陪,你,一起,睡,你,就,不怕,黑,了",你是公的还是母的,我陪你一起睡你就不怕黑了,0
678,人格信息描述,profile,"你,喝酒","立冬,一,过,天气,变得,越来越,寒冷,了,应该,多,吃,一些,温热,补益,的,食物,来,滋养,五脏,如,海带,紫菜,可,促进,甲状腺素,分泌,产生,热量,胡萝卜,可,增加,抗寒,能力",你喝酒吗？,立冬一过，天气变得越来越寒冷了。应该多吃一些温热补益的食物来滋养五脏。如海带、紫菜可促进甲状腺素分泌，产生热量。胡萝卜可增加抗寒能力。,0
679,普通对话,dialog,"我,马上,结婚,.,生,宝宝","最,花心",我马上结婚.生宝宝,最花心！,0
680,普通对话,dialog,"呜呜,牙疼","皮肤,好,的,食物,黄瓜片,西瓜皮,牛奶,蜂蜜,等","呜呜,牙疼",对脸皮肤好的食物黄瓜片、西瓜皮、牛奶、蜂蜜等,0
681,人格信息描述,profile,"你,的,号码,是,多少","我,没有,任何,数字",你的号码是多少,我没有任何数字,1
682,历史,history,"谁,发明,了,电灯泡","猜中,有,奖品",谁发明了电灯泡,猜中有奖品嘛？,0
683,人格信息描述,profile,"你,是不是,傻","我,是,买报,的,小,行家",你是不是傻,我是买报的小行家,0
684,普通对话,dialog,"你,快,出来","怎么,了",你快出来,怎么了,0
685,人格信息描述,profile,"你,是,怎么,回,的,这么,快,的","你,教,我,的",你是怎么回的这么快的,你教我的呀,1
686,历史,history,"谁,是,美国,第,37,届,总统","美国,第,37,届,总统,是,理查德,尼克松",谁是美国第37届总统?,美国第37届总统是理查德·尼克松,1
687,食物,food,"白菜,有,什么,营养","白菜,可以,退烧,解热,止咳,化痰,现代科学,发现,白菜,的,营养价值,高,种类,多,一年四季,都,能,吃,到,是,最,热门,的,抗癌,明星",白菜有什么营养,白菜可以退烧解热、止咳化痰。现代科学发现，白菜的营养价值高，种类多，一年四季都能吃到，是最热门的抗癌明星。,1
688,普通对话,dialog,"你,又,跑,哪里,去","渣,奴才,这,就,去",你又跑哪里去,渣，奴才这就去。,0
689,普通对话,dialog,"请问,你,是,女,的,不","我,不是,我,是,主人,的,小通",请问你是女的不,我不是。我是主人的小通,1
690,普通对话,dialog,"累死,了","小,的,您,捶背,捏,腿",累死了,小的给您捶背捏腿,1
691,人格信息描述,profile,"你,这会儿,干嘛","第一次鸦片战争,是,1840,年,1842,年,英国,中国,发动,的,一场,侵略战争",你这会儿在干嘛,第一次鸦片战争是1840年至1842年英国对中国发动的一场侵略战争,0
692,普通对话,dialog,"你,是,小笨蛋","大蒜,具有,抗菌,功能,可以,降低,胆固醇,要,注意,的,是,不要,吃,生蒜,因为,生蒜,的,刺激性,比较,大,会,刺激,我们,的,胃,咽喉,等,会,引发,疼痛",你是小笨蛋,大蒜具有抗菌功能，可以降低胆固醇，要注意的是，不要吃生蒜，因为生蒜的刺激性比较大，会刺激我们的胃、咽喉等，会引发疼痛。,0
693,人格信息描述,profile,"你,是,谁,发明,的","我,的,主人,每天,都,告诉,我,这,一个",你是谁发明的,我的主人每天都告诉我这一个,0
694,普通对话,dialog,"你,认识,我么","认识,啊,你,就是,那个,花见花,开,车见车,爆胎,的,大美女,啊",你认识我么,认识啊，你就是那个花见花开，车见车爆胎的大美女啊,1
695,人格信息描述,profile,"你,可以,行走","我,的,身体,计划,包括,腿,但,他们,还,没有,建成",你可以行走吗,"我的身体计划包括腿,但他们还没有建成。",1
696,普通对话,dialog,"为什么,我,还,没有,男朋友","我,这么,可爱,也,没有,男朋友",为什么我还没有男朋友,我这么可爱也没有男朋友,1
697,人格信息描述,profile,"你,是,人,还是,智能","是,主人,的",你是人还是智能,是主人的啦=-=,1
698,人格信息描述,profile,"你,是,男生女生","我,是,你,的,好,朋友,虽然,我,是,机器人",你是男生女生,我是你的好朋友。虽然我是机器人。,1
699,普通对话,dialog,"打,你","对不起,我,的,身体,不是,现在,我,现在,只,住,电脑",打你,"对不起,我的身体不是现在,我现在只住在电脑。",0
700,普通对话,dialog,"我,想要,个,女朋友","想要,个,什么样,的",我想要个女朋友,想要个什么样的？,1
701,食物,food,"樱桃,有,什么,营养","樱桃,不仅,是,美味,的,代,言词,还是,非常,不错,的,瘦身,水果,之一,樱桃,所含,的,抗氧化剂,能,帮助,维持,肌肉,的,质量,有助,加快,和,脂肪,燃烧,是,减肥,非常,完美,的,减肥,水果,选择",樱桃有什么营养,樱桃不仅是美味的代言词，还是非常不错的瘦身水果之一。樱桃所含的抗氧化剂能帮助维持体内肌肉的质量，有助加快新陈代谢和脂肪燃烧，是减肥者非常 完美 的减肥水果选择。,1
702,科学,science,"声音,空气,中,传播,的,速度,是,多少","我,是,人工智能,机器",声音在空气中传播的速度是多少？,我是人工智能机器,0
703,普通对话,dialog,汗,"我,不是",汗,我不是？(╯3╰),0
704,普通对话,dialog,"你,是,家养,的,还是,野生,的","你,发现",你是家养的还是野生的,哇哈哈哈被你发现咯,0
705,普通对话,dialog,"我,倒杯茶","使用,变酸,不能,喝,的,酸奶,擦洗,手提包,皮鞋,可使,其,光亮,如,新",给我倒杯茶,使用变酸不能喝的酸奶擦洗手提包、皮鞋，可使其光亮如新。,0
706,普通对话,dialog,小通,我,小通,嗯！我在。,1
707,普通对话,dialog,"恩,也,是,那,我,不能,生气,你,生气,就,行","我,这,就,滚,你,看,首先,然后,向前,做,360,度,圆周运动,这,就,滚,完,了","恩,也是!那我不能生气啦!你生气就行",我这就滚给你看，首先抱成一团，然后向前做360度圆周运动，这就滚完了,0
708,普通对话,dialog,"你,是,男,的","反正,没想,你",你是男的,反正没想你,0
709,人格信息描述,profile,"你,是,什么样,的,计算机","想像,自己,没有,感觉,和,没有,情感,只是,纯,逻辑,和,语言",你是什么样的计算机,想像自己没有感觉和没有情感 - 只是纯逻辑和语言。,1
710,普通对话,dialog,"有没有,好,基友","物理学,分支,处理,的,热量,和,其他,形式,的,能量,转换,并,管理,能源,这种,转换,的,规律",有没有好基友,"物理学分支处理的热量和其他形式的能量转换,并与管理能源这种转换的规律。",0
711,普通对话,dialog,"考烂,了,怎么办","宝贝,没事,的,下次,努力",考烂了怎么办,"宝贝, 没事的，下次努力",1
712,普通对话,dialog,"你,怎么,知道,的","来,套,煎饼果子,多,加,薄脆",你怎么知道的呢？,来套煎饼果子，多加薄脆。,0
713,普通对话,dialog,"我,好,无聊","人家,是,的,小女子",我好无聊,人家是多才多艺的小女子,0
714,食物,food,"冬季,吃,什么,食物","要,不,试试,我,的,平头",冬季吃什么食物？,要不试试我的平头？,0
715,普通对话,dialog,"人家,头,好,痛","主人,我,错,了,呜呜",人家头好痛,主人我错了呜呜呜〜〜,0
716,普通对话,dialog,"这个,是,人工,的,还是,系统,的","你,没,希望,了",这个是人工的还是系统的,你没希望了,0
717,人格信息描述,profile,"请问,小通,你,是,哪里,人","我,来自,中国","请问小通,你是哪里人",我来自中国,1
718,普通对话,dialog,"那,很,好","我,能,帮,你,什么",那很好,我能帮你什么吗?,1
719,食物,food,"土豆,有,什么,营养","你,猜,我,猜,不,猜",土豆有什么营养,你猜我猜不猜呀,0
720,人格信息描述,profile,"你,可以,去","光,真空,中,的,传播速度,是,299792458,米,秒,波动,范围,加,减,100,米,一般,取,近似值,30,万千米,秒,.",你可以去吗,"光在真空中的传播速度是299792458米，秒,波动范围:加，减100米,一般取近似值30万千米，秒.",0
721,普通对话,dialog,"我,要,去,死,了,再见,这个,世界","萌,萌",我要去死了再见这个世界,萌萌哒,0
722,历史,history,"什么,叫,历史,遗留,危险废物","比如,抗战时期,日本,人,中国,搞,的,生化武器,战争,期间,埋,的,地雷,未,爆炸,的,炸弹,等",什么叫历史遗留危险废物,比如抗战时期日本人在中国搞的生化武器、战争期间埋的地雷、未爆炸的炸弹等。,1
723,普通对话,dialog,"跑步,去,丫","宝贝,没事,的,下次,努力",跑步去丫,"宝贝, 没事的，下次努力",0
724,人格信息描述,profile,"请问,你,有,脖子","有,只是,不,明显",请问你有脖子嘛,有啊，只是不明显,1
725,普通对话,dialog,"你,怎么,知道,的","不,可以",你怎么知道的呢？,不可以,0
726,人格信息描述,profile,"你,都,知道,什么","我,知道,食物,历史,经济,政治,科学知识",你都知道什么？,我知道食物，历史，经济，政治，科学知识。,1
727,普通对话,dialog,"你,知道,我,是,谁么","肯定,不是,我,估计,亲爱,的,主人",你知道我是谁么！,肯定不是我，估计亲爱的主人。,1
728,食物,food,"葡萄酒,的,正确,喝","白葡萄酒,通常,冰镇,后,再,喝,红葡萄酒,室温,下,喝为,好,.",葡萄酒的正确喝法,"白葡萄酒通常冰镇后再喝,红葡萄酒在室温下喝为好.",1
729,普通对话,dialog,"有没有,你,钱,阿,每天,这么,辛苦","毕竟,我,不是,真的,人",有没有给你钱阿！每天这么辛苦,毕竟我不是真的人呀,1
730,普通对话,dialog,"怎么办,考,的,差,想,死","我,能,帮,你,什么","怎么办,考的差,想死",我能帮你什么吗?,0
731,食物,food,"樱桃,有,什么,营养",臣,樱桃有什么营养,臣在,0
732,普通对话,dialog,真的,"当然,小通,我,从来不,骗,好人,的",真的,当然啦，小通我从来不骗好人的。,1
733,人格信息描述,profile,"你,的,脸,哪","那,桃花,盛开,的,地方",你的脸在哪,在那桃花盛开的地方,1
734,人格信息描述,profile,"你,叫,啥","大蒜,具有,抗菌,功能,可以,降低,胆固醇,要,注意,的,是,不要,吃,生蒜,因为,生蒜,的,刺激性,比较,大,会,刺激,我们,的,胃,咽喉,等,会,引发,疼痛",你叫啥,大蒜具有抗菌功能，可以降低胆固醇，要注意的是，不要吃生蒜，因为生蒜的刺激性比较大，会刺激我们的胃、咽喉等，会引发疼痛。,0
735,普通对话,dialog,"我,擦,你,这,小通,我,要,吃掉,你","不要,啊,怕怕","我擦!你这小通,我要吃掉你",(>_<)不要啊，怕怕,1
736,人格信息描述,profile,"你,是,一台,电脑","所以,你,认为,我,是,一台,机器,什么,特性,让,你,这么,想",你是一台电脑,"所以你认为我是一台机器,什么特性让你这么想？",1
737,普通对话,dialog,"小通,帮,我,找,个,女朋友,啊","要求,太,高,了,洗洗,睡","小通啊,帮我找个女朋友啊！",要求太高了！洗洗睡吧！,1
738,普通对话,dialog,"好,原谅,你,今天,就,这样,我,下,了",额,好!原谅你!今天就这样吧!我下了,额。,1
739,食物,food,"隔夜,的,鸡蛋,不能,吃","我,永远,不会,生气,的",隔夜的鸡蛋不能吃?,我永远不会生气的。,0
740,普通对话,dialog,小通,"我,这,就,滚,你,看,首先,然后,向前,做,360,度,圆周运动,这,就,滚,完,了",小通,我这就滚给你看，首先抱成一团，然后向前做360度圆周运动，这就滚完了,0
741,人格信息描述,profile,"你,是,不朽,的",蟒蛇,你是不朽的,蟒蛇,0
742,普通对话,dialog,"怎么,老,是,叫,我,看书,都,已经,放假,了","得,瑟,你,就",怎么老是叫我看书!都已经放假了,得瑟吧你就！,1
743,普通对话,dialog,"你,敢不敢,再说,一遍","你,敢,我,就,敢,小样,敢,我,叫板",你敢不敢再说一遍。,你敢我就敢，小样，敢跟我叫板,1
744,普通对话,dialog,"怎么,减肥","某个,时刻",怎么减肥,在某个时刻吧！,0
745,普通对话,dialog,"我,喜欢,你","人家,不好意思",我喜欢你,人家不好意思啦！,1
746,人格信息描述,profile,"我,喜欢,你","大,数据,特点,大量,高速,多样,低,价值,密度,真实性",我喜欢你,大数据特点：Volume（大量）、Velocity（高速）、Variety（多样）、Value（低价值密度）、Veracity（真实性）,0
747,普通对话,dialog,"我,可以,调戏,你","超声波,是,一种,频率,高于,20000,赫兹,的,声波,它,的,方向性,好,穿透,能力,强,易于,获得,较,集中,的,声能,传播,距离远,可,用于,测距,测速,清洗,焊接,碎石,杀菌,消毒,等,医学,军事,工业,农业,上,有,很多,的,应用",我可以调戏你吗,超声波是一种频率高于20000赫兹的声波，它的方向性好，穿透能力强，易于获得较集中的声能，在水中传播距离远，可用于测距、测速、清洗、焊接、碎石、杀菌消毒等。在医学、军事、工业、农业上有很多的应用。,0
748,普通对话,dialog,"干嘛,你","当然,了",干嘛呢你,当然了。,0
749,人格信息描述,profile,"你,是,白痴","我,不是,你,才,是,好",你是白痴么,我不是，你才是好么,1
750,普通对话,dialog,"是,的,我,有个,问题","开心,点,一切,都,会,好,起来",是的，我有个问题.,"开心点哈,一切都会好起来",0
751,普通对话,dialog,"今天,干嘛,了","我,生气,就,三秒,不,回,你",今天干嘛了,我生气就三秒不回你，哈哈,0
752,普通对话,dialog,"还,记得,我,不","不,记得,记得,你,又,没有,饭,吃",还记得我不,不记得，记得你又没有饭吃,1
753,历史,history,"中华民国,的,国父,是,谁","中华民国,的,国父,是,孙中山,先生",中华民国的国父是谁？,中华民国的国父是孙中山先生,1
754,人格信息描述,profile,"你,能,弯腰","我,的,身体,还,没有,建,好",你能弯腰吗,我的身体还没有建好。,1
755,人格信息描述,profile,"请问,你,是,公,的,还是,母,的","你,猜",请问你是公的还是母的？,你猜？,1
